scenario_id,model,decile,n_total,mean_predicted_risk5,mean_true_risk5,observed_event1_5y_rate,observed_event2_5y_rate
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,2,300,0.13168359056210038,0.1395589179466666,0.15000000000000002,0.21333333333333332
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,3,300,0.1698176391786373,0.17784058099999994,0.18666666666666665,0.28
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,4,300,0.2034942532977034,0.21008588022666663,0.21999999999999995,0.2733333333333333
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,5,300,0.24053697509454064,0.2465408814466666,0.23666666666666664,0.26666666666666666
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,6,300,0.2830983573432432,0.29948576366666657,0.3533333333333333,0.2433333333333333
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,7,300,0.3336573772796507,0.35118596016666664,0.33333333333333326,0.2533333333333333
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,8,300,0.3965803806883884,0.40529374493333326,0.35,0.29666666666666663
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,9,300,0.4881248223918291,0.4835546093666666,0.4766666666666667,0.28
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,10,300,0.6792985316772582,0.6520188158,0.5900000000000001,0.23666666666666658
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,1,301,0.2360845488301141,0.1603152809481457,0.169448123620309,0.32918322295805735
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,2,305,0.24814047358887986,0.16544398576453512,0.16382127805968866,0.22920787821450073
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,3,294,0.2581606958611933,0.20720763275336718,0.21110853968988655,0.2515621383938903
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,4,301,0.2735632167837355,0.24365476690397347,0.2424724061810154,0.3189183222958057
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,5,299,0.28873989827378754,0.2767082490324384,0.2406263982102908,0.35787472035794177
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,6,300,0.3038386290578987,0.2982547235,0.23999999999999994,0.3733333333333333
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,7,300,0.3209050442236947,0.3368542142333333,0.3666666666666666,0.3133333333333333
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,8,300,0.34156823371055606,0.3757994970666666,0.41,0.2899999999999999
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,9,300,0.3681864882691227,0.4260435735,0.37999999999999995,0.3466666666666667
S7_strong_death_competing_inst30,cs_gbsa_all_safe_cif,10,300,0.43594474064325106,0.5209648613,0.5766666666666667,0.2433333333333333
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,1,306,0.23540014839329998,0.1523193408507692,0.16679487179487174,0.2665384615384615
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,2,294,0.24926475276835536,0.1707878761573611,0.16999999999999996,0.25402777777777774
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,3,300,0.2624335828330955,0.21412897199666658,0.2266666666666666,0.23999999999999994
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,4,300,0.2774593851817537,0.24373092664999996,0.23999999999999996,0.33666666666666656
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,5,300,0.2914066352231443,0.27807921375,0.2233333333333333,0.38
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,6,300,0.3036005281269104,0.30363904179999995,0.29000000000000004,0.30666666666666664
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,7,300,0.3164419182581986,0.3399329854,0.35,0.3566666666666666
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,8,300,0.3358851940803643,0.36916832009999995,0.3833333333333333,0.3033333333333333
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,9,300,0.3678052919264256,0.42287377396666664,0.4066666666666666,0.31999999999999995
S7_strong_death_competing_inst30,cs_gbsa_dgm_cif,10,300,0.43498604259091167,0.5152958292666667,0.5433333333333333,0.2866666666666667
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,1,300,0.14964116368083885,0.13707751453666667,0.1166666666666666,0.2433333333333333
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,2,300,0.1940287607431587,0.17640980398999995,0.17999999999999994,0.2833333333333333
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,3,300,0.22978665374212226,0.21020525192999995,0.21333333333333332,0.3
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,4,300,0.26678099570341585,0.24405488579999995,0.26666666666666666,0.29999999999999993
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,5,300,0.30125713642609253,0.2701851268733333,0.24666666666666665,0.29333333333333333
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,6,300,0.33724340365142347,0.3005373522,0.3,0.32999999999999996
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,7,300,0.3770485801455109,0.3396317536666666,0.30333333333333334,0.36999999999999994
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,8,300,0.4170500054152674,0.3744826447333333,0.3766666666666667,0.33999999999999997
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,9,300,0.4685509886211597,0.4283584164666666,0.45666666666666667,0.31666666666666665
S7_strong_death_competing_inst30,cs_rsf_all_safe_cif,10,300,0.5664662306134971,0.5292674766333333,0.54,0.2766666666666666
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,1,300,0.1353552294829231,0.12493331625999995,0.1033333333333333,0.20999999999999996
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,2,300,0.19016747828912786,0.1687639416533333,0.17666666666666664,0.23999999999999994
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,3,300,0.22772781920306395,0.20945250760333325,0.21999999999999995,0.27
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,4,300,0.2610534972142301,0.23605560994666663,0.23666666666666664,0.29
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,5,300,0.29537103122597175,0.2699005476666667,0.2866666666666667,0.2866666666666666
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,6,300,0.3292203659081649,0.30461475066666666,0.2866666666666667,0.36
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,7,300,0.36398024654932437,0.3457546572666666,0.32999999999999996,0.3533333333333333
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,8,300,0.40024342338289115,0.3842897751333333,0.37333333333333335,0.38666666666666666
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,9,300,0.4504181519379509,0.4313851678666667,0.4266666666666667,0.38
S7_strong_death_competing_inst30,cs_rsf_dgm_cif,10,300,0.5370949924548547,0.5350599527666666,0.56,0.27666666666666667
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,1,300,0.112934881647555,0.12046073821666664,0.1233333333333333,0.19999999999999996
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,2,300,0.16286478799232523,0.1705356087533333,0.1433333333333333,0.30000000000000004
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,3,300,0.2025477843137204,0.2142318410933333,0.22666666666666666,0.2633333333333333
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,4,300,0.2347579587679809,0.24213812936666665,0.19999999999999996,0.33999999999999997
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,5,300,0.2648466453588014,0.26710351483333333,0.30666666666666664,0.29666666666666663
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,6,300,0.3002459497327111,0.30485964460000003,0.27,0.3566666666666667
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,7,300,0.3388647473137385,0.3389984813333333,0.33333333333333326,0.33666666666666667
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,8,300,0.38753671952000157,0.3823060719333333,0.3933333333333333,0.33333333333333326
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,9,300,0.4521895406140096,0.4271030292333333,0.44999999999999996,0.32999999999999996
S7_strong_death_competing_inst30,finegray_all_safe_reduced_R,10,300,0.5837825862745388,0.5424731674666667,0.5533333333333333,0.29666666666666663
S7_strong_death_competing_inst30,finegray_dgm_cif_R,1,300,0.10734717508478464,0.11030050251999995,0.12666666666666665,0.1633333333333333
S7_strong_death_competing_inst30,finegray_dgm_cif_R,2,300,0.15943240765774847,0.1659679055433333,0.16666666666666663,0.24666666666666665
S7_strong_death_competing_inst30,finegray_dgm_cif_R,3,300,0.195148163930631,0.20791536649999998,0.21000000000000002,0.26666666666666666
S7_strong_death_competing_inst30,finegray_dgm_cif_R,4,300,0.22714055823152052,0.23329100279999995,0.21,0.3066666666666666
S7_strong_death_competing_inst30,finegray_dgm_cif_R,5,300,0.2623960672069376,0.27285801946666666,0.22999999999999995,0.32
S7_strong_death_competing_inst30,finegray_dgm_cif_R,6,300,0.3000741509956767,0.31059209776666663,0.33999999999999997,0.35666666666666663
S7_strong_death_competing_inst30,finegray_dgm_cif_R,7,300,0.342197026371145,0.3401646333999999,0.33999999999999997,0.38
S7_strong_death_competing_inst30,finegray_dgm_cif_R,8,300,0.39388520656831827,0.38635837269999995,0.3866666666666666,0.36666666666666664
S7_strong_death_competing_inst30,finegray_dgm_cif_R,9,300,0.4659098886545343,0.4398624528,0.43,0.32666666666666666
S7_strong_death_competing_inst30,finegray_dgm_cif_R,10,300,0.5973785070637756,0.5428998733333333,0.56,0.31999999999999995
