scenario_id,replicate_id,model,decile,n,mean_predicted_risk5,mean_true_risk5,observed_event1_5y_rate,observed_event2_5y_rate
S3_nonlinear_interaction_inst30,1,cs_gbsa_all_safe_cif,8,150,0.35044821053161695,0.3933636694666667,0.42,0.24666666666666667
S3_nonlinear_interaction_inst30,1,cs_gbsa_all_safe_cif,9,150,0.4163629790570533,0.4753744372666667,0.43333333333333335,0.20666666666666667
S3_nonlinear_interaction_inst30,1,cs_gbsa_all_safe_cif,10,150,0.5203130376765599,0.6563520912666667,0.6733333333333333,0.18666666666666668
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,1,150,0.0740504846535749,0.08833981864,0.1,0.10666666666666667
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,2,150,0.12099178839962899,0.12828366310666667,0.10666666666666667,0.15333333333333332
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,3,150,0.15944254786807488,0.16412667532666667,0.14,0.22666666666666666
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,4,150,0.19794940395507993,0.19074253220666668,0.2,0.23333333333333334
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,5,150,0.23663685487347313,0.22688843779999998,0.24666666666666667,0.26
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,6,150,0.2846942569174395,0.2773106265333333,0.24666666666666667,0.30666666666666664
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,7,150,0.3454213216656382,0.3320958402,0.30666666666666664,0.31333333333333335
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,8,150,0.4181320976997009,0.39512182453333333,0.42,0.26
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,9,150,0.5184157194969086,0.4874628912,0.52,0.2866666666666667
S3_nonlinear_interaction_inst30,2,finegray_dgm_cif_R,10,150,0.7247065271573728,0.6759057530666667,0.7133333333333334,0.22666666666666666
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,1,150,0.08142807303053672,0.09236245254666667,0.1,0.14666666666666667
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,2,150,0.12946713217293504,0.13195588132666666,0.12666666666666668,0.21333333333333335
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,3,150,0.16403419823038748,0.16559198827333332,0.13333333333333333,0.25333333333333335
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,4,150,0.20217489776716088,0.19781335296,0.22,0.21333333333333335
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,5,150,0.24377310224244922,0.2388915618,0.22666666666666666,0.23333333333333334
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,6,150,0.2888048950050749,0.27147492937333334,0.26,0.3333333333333333
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,7,150,0.3429864421395235,0.3310260842666667,0.3,0.31333333333333335
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,8,150,0.40788476130161666,0.3984344414,0.43333333333333335,0.22
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,9,150,0.5000868194022465,0.4736971808,0.4666666666666667,0.26666666666666666
S3_nonlinear_interaction_inst30,2,finegray_all_safe_reduced_R,10,150,0.7068124905693114,0.6650301898666667,0.7333333333333333,0.18
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,1,150,0.11114793505394668,0.0985073246,0.11333333333333333,0.08666666666666667
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,2,150,0.15898450115087018,0.13320113472666667,0.1,0.20666666666666667
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,3,150,0.1975559199102198,0.16042263245333332,0.12,0.22
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,4,150,0.2336603178849054,0.19163215490666666,0.18,0.2733333333333333
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,5,150,0.27307885652112435,0.22278598279333334,0.2733333333333333,0.25333333333333335
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,6,150,0.3174521652502889,0.2773420105333333,0.26666666666666666,0.28
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,7,150,0.3664172261598663,0.32794951673333333,0.3333333333333333,0.2733333333333333
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,8,150,0.42992178256006164,0.3921046306,0.36,0.36
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,9,150,0.5111535823832546,0.4919326084,0.5266666666666666,0.24
S3_nonlinear_interaction_inst30,2,cs_rsf_dgm_cif,10,150,0.6536894296501673,0.6704000668666666,0.7266666666666667,0.18
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,1,150,0.121929195388548,0.10274903488666666,0.1,0.15333333333333332
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,2,150,0.17132691116316998,0.13759267665333333,0.14,0.24
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,3,150,0.2103993519625471,0.16534691844000002,0.17333333333333334,0.21333333333333335
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,4,150,0.2459604238835308,0.19813940214,0.15333333333333332,0.22666666666666666
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,5,150,0.28701645344380355,0.23964471166666665,0.26,0.28
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,6,150,0.3263298652718569,0.2698298732,0.24666666666666667,0.26
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,7,150,0.3782518610034671,0.3277103000266667,0.26666666666666666,0.31333333333333335
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,8,150,0.43975335531886106,0.41028818019999996,0.4533333333333333,0.26
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,9,150,0.5283467219902452,0.48608832613333336,0.5466666666666666,0.22666666666666666
S3_nonlinear_interaction_inst30,2,cs_rsf_all_safe_cif,10,150,0.6671049979015494,0.6288886392666667,0.66,0.2
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,1,150,0.22351667633918695,0.11147555870666667,0.10666666666666667,0.24
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,2,151,0.23578357554152896,0.13860316829801325,0.13245033112582782,0.23178807947019867
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,3,149,0.25029202378693277,0.1590347977315436,0.1476510067114094,0.2080536912751678
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,4,150,0.26646756895796503,0.20693255239333333,0.22666666666666666,0.19333333333333333
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,5,151,0.2896073615880447,0.2526044449735099,0.26490066225165565,0.2980132450331126
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,6,149,0.30719941320591815,0.27120601848993287,0.28187919463087246,0.2751677852348993
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,7,150,0.32488183255083253,0.32112891150666667,0.26,0.24666666666666667
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,8,150,0.34483558186194635,0.3547262224,0.35333333333333333,0.22
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,9,150,0.3913076720957515,0.5040017216,0.5266666666666666,0.25333333333333335
S3_nonlinear_interaction_inst30,2,cs_gbsa_dgm_cif,10,150,0.5022452900609462,0.6468248878666666,0.7,0.20666666666666667
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,1,150,0.2275253023784668,0.12601181118666666,0.12666666666666668,0.32
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,2,151,0.23619696084197606,0.12589080582119205,0.1390728476821192,0.09271523178807947
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,3,149,0.24651880590842754,0.15885038367785237,0.1342281879194631,0.22818791946308725
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,4,150,0.2622456123747385,0.20576364096666666,0.20666666666666667,0.24666666666666667
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,5,150,0.28661096026326854,0.24315656383333334,0.25333333333333335,0.31333333333333335
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,6,151,0.30515388911558694,0.2593910256754967,0.26490066225165565,0.23841059602649006
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,7,150,0.32661729741820655,0.32599224033333335,0.2866666666666667,0.24
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,8,149,0.3517820034970813,0.39578740127516776,0.40268456375838924,0.24161073825503357
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,9,150,0.3930859827943243,0.48029764160000005,0.4866666666666667,0.26666666666666666
S3_nonlinear_interaction_inst30,2,cs_gbsa_all_safe_cif,10,150,0.5040783055602065,0.6462655879333333,0.7,0.18666666666666668
S4_nonPH_inst30,1,finegray_dgm_cif_R,1,150,0.10458957735611799,0.09203132040666667,0.14,0.1
S4_nonPH_inst30,1,finegray_dgm_cif_R,2,150,0.15343336437329208,0.13984809850666666,0.12666666666666668,0.13333333333333333
S4_nonPH_inst30,1,finegray_dgm_cif_R,3,150,0.19417503044069023,0.18042541644,0.2,0.22
S4_nonPH_inst30,1,finegray_dgm_cif_R,4,150,0.23095810127099844,0.23590615499999998,0.32,0.16666666666666666
S4_nonPH_inst30,1,finegray_dgm_cif_R,5,150,0.2655187967109829,0.27176825433333335,0.25333333333333335,0.24666666666666667
S4_nonPH_inst30,1,finegray_dgm_cif_R,6,150,0.30491842335179187,0.30987355033333336,0.29333333333333333,0.29333333333333333
S4_nonPH_inst30,1,finegray_dgm_cif_R,7,150,0.34424271099533293,0.35849496253333335,0.30666666666666664,0.35333333333333333
S4_nonPH_inst30,1,finegray_dgm_cif_R,8,150,0.3906169310336707,0.3953190404,0.35333333333333333,0.26666666666666666
S4_nonPH_inst30,1,finegray_dgm_cif_R,9,150,0.4632854331112038,0.4660586374666667,0.4866666666666667,0.29333333333333333
S4_nonPH_inst30,1,finegray_dgm_cif_R,10,150,0.6182475872098574,0.5635267938,0.52,0.36666666666666664
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,1,150,0.1166858849347543,0.0942073997,0.12666666666666668,0.14
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,2,150,0.16538671220596945,0.14730190869999998,0.16,0.16
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,3,150,0.2040661982412388,0.18560339304666668,0.22666666666666666,0.22
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,4,150,0.23671425707207974,0.23799174650666666,0.32666666666666666,0.2
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,5,150,0.27049098058785787,0.25700844106666665,0.2733333333333333,0.28
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,6,150,0.3045144786334601,0.3104672368,0.28,0.32666666666666666
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,7,150,0.3403692476944612,0.3536436915333333,0.3466666666666667,0.22
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,8,150,0.38808148135592463,0.3937071782666667,0.32,0.32666666666666666
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,9,150,0.45290173169739206,0.45166510593333337,0.4533333333333333,0.25333333333333335
S4_nonPH_inst30,1,finegray_all_safe_reduced_R,10,150,0.5890797425958639,0.5816561276666667,0.4866666666666667,0.31333333333333335
S4_nonPH_inst30,1,cs_rsf_dgm_cif,1,150,0.12767976164637682,0.10427494930666667,0.13333333333333333,0.11333333333333333
S4_nonPH_inst30,1,cs_rsf_dgm_cif,2,150,0.1870220752033991,0.14430382757333335,0.13333333333333333,0.13333333333333333
S4_nonPH_inst30,1,cs_rsf_dgm_cif,3,150,0.2246875746247583,0.18397112352,0.22,0.2
S4_nonPH_inst30,1,cs_rsf_dgm_cif,4,150,0.2626989095019829,0.22729114568666664,0.28,0.20666666666666667
S4_nonPH_inst30,1,cs_rsf_dgm_cif,5,150,0.2986254234843183,0.26946069693333335,0.2866666666666667,0.22
S4_nonPH_inst30,1,cs_rsf_dgm_cif,6,150,0.3344991139248613,0.3130722404,0.29333333333333333,0.28
S4_nonPH_inst30,1,cs_rsf_dgm_cif,7,150,0.3688131309344282,0.3411990766,0.32,0.3
S4_nonPH_inst30,1,cs_rsf_dgm_cif,8,150,0.4082718210190261,0.3919072688,0.4,0.3333333333333333
S4_nonPH_inst30,1,cs_rsf_dgm_cif,9,150,0.4528748962741282,0.47022872320000003,0.4066666666666667,0.34
S4_nonPH_inst30,1,cs_rsf_dgm_cif,10,150,0.5384237765035381,0.5675431772,0.5266666666666666,0.31333333333333335
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,1,150,0.15509981425632263,0.10288675522,0.12,0.11333333333333333
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,2,150,0.21480726691751698,0.15906722813333335,0.22,0.14666666666666667
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,3,150,0.25564872160358787,0.1843969971,0.20666666666666667,0.18
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,4,150,0.2865996247933648,0.22356237383333333,0.29333333333333333,0.22666666666666666
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,5,150,0.31356176652925605,0.28269529946666666,0.28,0.30666666666666664
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,6,150,0.3423056080348017,0.3138836788,0.3333333333333333,0.29333333333333333
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,7,150,0.3694151867179759,0.33620609926666667,0.29333333333333333,0.32666666666666666
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,8,150,0.4075651067162083,0.39874165266666667,0.38,0.2866666666666667
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,9,150,0.45766153632986856,0.4386320552,0.3933333333333333,0.2866666666666667
S4_nonPH_inst30,1,cs_rsf_all_safe_cif,10,150,0.5461036800054553,0.5731800895333333,0.48,0.2733333333333333
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,1,150,0.23265156571000697,0.11072791612666667,0.10666666666666667,0.1
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,2,153,0.24661807660270035,0.15822563835947712,0.20261437908496732,0.1503267973856209
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,3,148,0.2559178174075141,0.20042294380405404,0.22972972972972974,0.24324324324324326
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,4,151,0.27405558120528833,0.23498766041059602,0.271523178807947,0.25165562913907286
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,5,160,0.29953702491791356,0.2670246715625,0.24375,0.2375
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,6,138,0.31585653902893485,0.3351783056521739,0.37681159420289856,0.35507246376811596
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,7,152,0.3266674589335999,0.3088920042105263,0.34868421052631576,0.19078947368421054
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,8,148,0.34853553998398457,0.39789312297297297,0.33783783783783783,0.34459459459459457
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,9,150,0.3763883521743492,0.4551853932666666,0.3933333333333333,0.26666666666666666
S4_nonPH_inst30,1,cs_gbsa_dgm_cif,10,150,0.43119618688237815,0.5528550828666667,0.5,0.31333333333333335
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,1,150,0.23325464132462562,0.11173568971333334,0.12666666666666668,0.08
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,2,150,0.2462936337544735,0.15049201685333335,0.16666666666666666,0.18
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,3,150,0.25666699041044977,0.19794103500000002,0.26666666666666666,0.20666666666666667
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,4,150,0.27800486930307716,0.22915062901333333,0.24,0.2733333333333333
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,5,150,0.29786608479779614,0.2590579249066666,0.2733333333333333,0.25333333333333335
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,6,150,0.31220024150826253,0.3051207556666667,0.32,0.3
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,7,150,0.32292890935724716,0.34023132159999997,0.3466666666666667,0.24
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,8,150,0.34156438636085396,0.39551849559999996,0.3933333333333333,0.25333333333333335
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,9,150,0.3795506993471866,0.4757311972666667,0.41333333333333333,0.34
S4_nonPH_inst30,1,cs_gbsa_all_safe_cif,10,150,0.44085983977320436,0.5482731636,0.4533333333333333,0.31333333333333335
S4_nonPH_inst30,2,finegray_dgm_cif_R,1,150,0.09686412431580216,0.09346543744000001,0.12,0.1
S4_nonPH_inst30,2,finegray_dgm_cif_R,2,150,0.14583251522167748,0.14684705375333332,0.18666666666666668,0.16
S4_nonPH_inst30,2,finegray_dgm_cif_R,3,150,0.17852510269851699,0.18645807837333334,0.18666666666666668,0.19333333333333333
S4_nonPH_inst30,2,finegray_dgm_cif_R,4,150,0.21454658221038334,0.21347723143333336,0.23333333333333334,0.17333333333333334
S4_nonPH_inst30,2,finegray_dgm_cif_R,5,150,0.25242745976697284,0.2664606629333333,0.24,0.26
S4_nonPH_inst30,2,finegray_dgm_cif_R,6,150,0.29181092363642963,0.30629581073333334,0.30666666666666664,0.28
S4_nonPH_inst30,2,finegray_dgm_cif_R,7,150,0.3345093820094824,0.339950824,0.28,0.3333333333333333
S4_nonPH_inst30,2,finegray_dgm_cif_R,8,150,0.3953794160893601,0.4060112111333333,0.44,0.25333333333333335
S4_nonPH_inst30,2,finegray_dgm_cif_R,9,150,0.4730615322888691,0.4667260831333333,0.46,0.34
S4_nonPH_inst30,2,finegray_dgm_cif_R,10,150,0.6339540981217933,0.5702468680666667,0.5466666666666666,0.31333333333333335
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,1,150,0.09813354536649696,0.09408160596666666,0.16666666666666666,0.12
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,2,150,0.14581130584893498,0.14612955734000002,0.14,0.13333333333333333
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,3,150,0.18480622195069243,0.18734663045333333,0.18666666666666668,0.17333333333333334
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,4,150,0.21923431344224967,0.22719712430666666,0.19333333333333333,0.2733333333333333
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,5,150,0.2513628553527295,0.2538343986,0.22666666666666666,0.26
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,6,150,0.2886949651505654,0.30662283459999995,0.35333333333333333,0.24
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,7,150,0.33072696234679566,0.3453065274,0.31333333333333335,0.2866666666666667
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,8,150,0.38294224483760964,0.39734633033333333,0.43333333333333335,0.29333333333333333
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,9,150,0.4586474662716307,0.4628359436666667,0.3933333333333333,0.36666666666666664
S4_nonPH_inst30,2,finegray_all_safe_reduced_R,10,150,0.6261663972507177,0.5752383083333333,0.5933333333333334,0.26
S4_nonPH_inst30,2,cs_rsf_dgm_cif,1,150,0.11689576781061609,0.10100416294,0.1,0.14
S4_nonPH_inst30,2,cs_rsf_dgm_cif,2,150,0.17073304790516958,0.14529759728666666,0.18666666666666668,0.17333333333333334
S4_nonPH_inst30,2,cs_rsf_dgm_cif,3,150,0.21639606824267324,0.18794040109333332,0.22666666666666666,0.11333333333333333
S4_nonPH_inst30,2,cs_rsf_dgm_cif,4,150,0.2552857511893626,0.22288230348,0.24666666666666667,0.2
S4_nonPH_inst30,2,cs_rsf_dgm_cif,5,150,0.2929335549142147,0.2659336227333333,0.24666666666666667,0.24666666666666667
S4_nonPH_inst30,2,cs_rsf_dgm_cif,6,150,0.3266863368274876,0.29035266246666663,0.29333333333333333,0.31333333333333335
S4_nonPH_inst30,2,cs_rsf_dgm_cif,7,150,0.36677482757019075,0.3397613515333333,0.31333333333333335,0.36666666666666664
S4_nonPH_inst30,2,cs_rsf_dgm_cif,8,150,0.409927710898543,0.40355017633333334,0.38666666666666666,0.32
S4_nonPH_inst30,2,cs_rsf_dgm_cif,9,150,0.46737044877483575,0.4610325234666666,0.48,0.2733333333333333
S4_nonPH_inst30,2,cs_rsf_dgm_cif,10,150,0.5585600093133037,0.5781844596666667,0.52,0.26
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,1,150,0.13936440552474935,0.11206104498666666,0.15333333333333332,0.19333333333333333
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,2,150,0.19534561962226482,0.14952542019333334,0.16666666666666666,0.1
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,3,150,0.24036839186407788,0.1928904422,0.18,0.18666666666666668
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,4,150,0.27638364926676573,0.21809516241333332,0.28,0.19333333333333333
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,5,150,0.3078479735073184,0.2604673107666666,0.22666666666666666,0.3466666666666667
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,6,150,0.34260736171968004,0.29793547924,0.3333333333333333,0.2866666666666667
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,7,150,0.37957138862416495,0.3412847350666667,0.35333333333333333,0.25333333333333335
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,8,150,0.4221614964134861,0.3879857554,0.38,0.29333333333333333
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,9,150,0.4724111271415389,0.4469691928,0.3933333333333333,0.32
S4_nonPH_inst30,2,cs_rsf_all_safe_cif,10,150,0.5707743636996354,0.5887247179333334,0.5333333333333333,0.23333333333333334
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,1,150,0.2272266673445373,0.10994021990666666,0.14666666666666667,0.11333333333333333
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,2,150,0.2377087053525679,0.17153259848,0.17333333333333334,0.19333333333333333
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,3,152,0.24842899124102397,0.19123601538157894,0.19078947368421054,0.16447368421052633
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,4,148,0.26663471762263735,0.2443671527972973,0.2635135135135135,0.2635135135135135
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,5,150,0.29014179312069227,0.2606880189,0.2866666666666667,0.26666666666666666
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,6,150,0.30817745353905146,0.2776197541666667,0.24,0.25333333333333335
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,7,150,0.3306204818805124,0.33051608460000004,0.31333333333333335,0.31333333333333335
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,8,150,0.34884894681511003,0.3952590633333333,0.38666666666666666,0.29333333333333333
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,9,150,0.37497670118278564,0.4689828026666667,0.4666666666666667,0.2866666666666667
S4_nonPH_inst30,2,cs_gbsa_dgm_cif,10,150,0.4340831937159624,0.5465059659333333,0.5333333333333333,0.26
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,1,165,0.23163609701984517,0.13664188775757577,0.15757575757575756,0.17575757575757575
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,2,135,0.23639938158812493,0.15148908747407408,0.1925925925925926,0.13333333333333333
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,3,151,0.24910032378091962,0.19626497987417219,0.18543046357615894,0.1986754966887417
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,4,150,0.2674204851639575,0.24594734523999998,0.2733333333333333,0.22666666666666666
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,5,149,0.2926931494303943,0.2389534621409396,0.24161073825503357,0.28187919463087246
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,6,150,0.3051809786250638,0.2782341510333333,0.25333333333333335,0.23333333333333334
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,7,150,0.3261036085633691,0.34828899453333334,0.36,0.26666666666666666
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,8,151,0.34970687371899584,0.3703266466887417,0.3509933774834437,0.33112582781456956
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,9,149,0.3776276066489947,0.4616818873154363,0.40939597315436244,0.31543624161073824
S4_nonPH_inst30,2,cs_gbsa_all_safe_cif,10,150,0.4325770410275939,0.5704891637333334,0.58,0.24
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,1,150,0.10029132065106061,0.10018519240666666,0.11333333333333333,0.08666666666666667
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,2,150,0.15339806720218868,0.15358795114,0.14,0.14
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,3,150,0.18860234883271387,0.1931854866,0.24,0.18
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,4,150,0.22298033286244953,0.22869755606666667,0.24666666666666667,0.24666666666666667
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,5,150,0.25926800918768367,0.261661661,0.28,0.23333333333333334
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,6,150,0.2980376020541971,0.2898984225333333,0.23333333333333334,0.30666666666666664
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,7,150,0.3426824217374575,0.33365351193333337,0.4,0.26666666666666666
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,8,150,0.3979606132188656,0.3966608913333333,0.4066666666666667,0.29333333333333333
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,9,150,0.46358928304326896,0.4329652632666667,0.3933333333333333,0.32
S5_MAR_missingness_inst30,1,finegray_dgm_cif_R,10,150,0.6098856328310343,0.5227833086,0.5466666666666666,0.35333333333333333
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,1,150,0.11212068723687371,0.11422821914666666,0.16,0.10666666666666667
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,2,150,0.16415800826693483,0.16614119088666668,0.16666666666666666,0.24
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,3,150,0.20211830943089196,0.20216100071333334,0.24,0.20666666666666667
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,4,150,0.23123128345195856,0.22426042959333334,0.24666666666666667,0.21333333333333335
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,5,150,0.26554832031901004,0.26457189214,0.26666666666666666,0.24
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,6,150,0.3003465187693527,0.29858989953333337,0.32666666666666666,0.22666666666666666
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,7,150,0.33505230842128736,0.3288769179333333,0.35333333333333333,0.32
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,8,150,0.38146691312347697,0.37270501846666665,0.31333333333333335,0.25333333333333335
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,9,150,0.44121359884695455,0.4174313316,0.36666666666666664,0.35333333333333333
S5_MAR_missingness_inst30,1,finegray_all_safe_reduced_R,10,150,0.5755268999613167,0.5243133448666667,0.56,0.26666666666666666
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,1,150,0.11905666016619293,0.1106262238,0.12666666666666668,0.08666666666666667
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,2,150,0.18294094215826,0.15889812797333336,0.14,0.12
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,3,150,0.22237006059924536,0.19724894637333332,0.23333333333333334,0.20666666666666667
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,4,150,0.25993991917467496,0.22053849793333333,0.25333333333333335,0.24
S5_MAR_missingness_inst30,1,cs_rsf_dgm_cif,5,150,0.2948868684370225,0.2629708266,0.28,0.25333333333333335
